Text Signature,Bytes Signature
terminateDeposit(uint256),0x97f8be2c
withdrawDepositToken(),0xf01521ae
"roomDeposit(uint256,uint256)",0x8627354e
minCreatorDeposit(),0x581a2234
viewDepositWallet(),0x9843b61d
testDirectDeposit(uint256),0x916e4b8f
changeDepositToken(address),0x6273ab93
setDepositCopycatFee(uint256),0xe2d58e75
SetBNBDepositAmountForMinting(uint256),0xa26c5bab
"autoDeposit(uint256,uint256,uint256,uint256,uint256,address)",0xe0748afd
"requestDeposit(address,uint256)",0x5696bdae
updateTotalDeposit(address),0x859d6018
"updateUserDeposit(address,address)",0xbfa184cc
amountDeposited(address),0xf4f0e1ae
updateCompMinDeposit(uint256),0xde0863e7
compoundDeposit(),0x9c8bea24
getLastUserDepositInfo(address),0x891659ea
_wrapDepositBaseToken(uint256),0xb9bf94f8
unlockDeposit(),0x377a368c
WithDrawExtraDepositedMoney(),0x8c04b445
getDepositsRates(address),0x43583be4
batchImplementForDepositRequest(address),0xc700b85f
updateUserDeposit(address),0x0e0e65d2
updateTotalDeposit(),0x11373f85
resetDepositRequestList(),0x99fcb31f
updateMaxDepositEggCount(uint256),0xa5ebd072
updateFreeMinDepositEggCount(uint256),0x95a608c0
updateDepositEggFee(uint256),0x10db21af
updateEnableDepositEgg(bool),0xbeeb5a80
DepositNFTP(uint256),0x7cf0c715
isDeposited(),0xc52f2e08
"_transferNftToDepositor(uint32,address)",0xddca2bb6
GetBalanceOfDepositWallet(),0x653cb7b2
SetDepositAddress(address),0xed6140b9
clearDepositAmounts(address),0xaa257be0
"getDepositOfUserInPool(uint256,address)",0xf8e1fd9e
getTotalDepositInPool(uint256),0x11681604
"getDepositedOfPledgeRecord(uint256,address)",0xe8fa5c8a
getFreshDeposits(address),0x59b79621
"getDepositTime(address,uint256)",0xee1e2d06
enableCustomDepositReferral(address),0x4aab7a9e
"DepositB(address,uint256)",0x4d832c68
unDeposite(uint256),0x6718d2d3
"redeemDeposit(address,uint256,uint256)",0x84fabbc7
busdDeposit(uint256),0xf7926fd3
recordDeposit(uint16),0x08fd5c08
publicDeposit(),0x66d83605
setDepositFee(uint32),0x6d29d821
setDepositWrapFee(uint32),0x0f012aab
getUserDepositIds(address),0xd4e4487d
"getUserDepositIdAtIndex(address,uint256)",0x1155a527
getUserDepositsLength(address),0x68a78fc9
"putDeposit(uint256,uint40)",0x41fd148d
"withdrawDeposit(uint256,uint256)",0xbae04c9a
"claimAndDeposit(uint256,uint256,uint256,uint256)",0xda3bfb88
sendDepositToCreamery(uint256),0x8a7c6352
getTotalYUSDDeposits(),0xa6db9b23
getDepositorFLRGain(address),0x551584a1
getDepositorRewardTokenGain(address),0xb83715c3
getCompoundedYUSDDeposit(address),0x300a87c7
_sendFLRGainToDepositor(uint256),0x4ef34726
"_sendYUSDToDepositor(address,uint256)",0x58828bd0
GetNipDepositAmountTotal(address),0x9371efd2
GetGasDepositAmountTotal(address),0xee87841a
GetDepositsAmountTotal(address),0x0d5de4c8
setMinCreatorDeposit(uint256),0xedfadbfb
calcDepositFeeAmt(uint256),0xb9788b53
lottoDeposit(uint256),0x5f9c8630
viewDeposits(address),0x79e3425e
SetMinimumDepositAmountRequired(uint256),0xffc7e444
getUserDepositReward(address),0xf70daccc
claimDeposit(address),0xde56603c
"_claimDeposit(address,bool)",0x6f4ea6ce
_wrapDepositCounterToken(uint256),0xe899fe32
userTopTierDeposits(address),0xbabf1752
"localDepositInBatch(uint256,uint256,bool)",0xba7d7c72
getTotalDepositedInAllBatch(),0xe81bd7da
myBalanceDeposited(),0x2a05d6f6
myDepositedInBatch(uint256),0x6be4af8c
"myDepositedInBatchForUser(address,uint256)",0xc6e8d02d
"_updateStakeRecordAfterDeposit(address,address,uint256,uint256)",0x495bd920
batchImplementForDepositRequest(),0xa1cf8d72
"adminDeposit(uint256,address)",0xd6494e79
"_confirmDealDeposit(uint256,address,bool)",0xc22d363a
"onDeposit(address,uint256,address,uint256)",0x0a4053b3
"elevateDeposit(uint8,uint256,uint8,address)",0x033c7e0e
"editDeposit(address,uint256,uint216,uint40)",0xbac6197e
adminInitialDeposit(uint256),0x63b83b76
balanceDeposited(),0xd7b8c4b5
balanceDepositedBefore(),0x0c5d2ee3
updateMinimumDeposit(uint256),0xb005f67e
userLastDepositTs(address),0x4a60abea
getDepositLimits(),0x7f414cf8
getDepositRecords(address),0xb3a523c1
toDepositBuffer(),0xf8c50fa7
updateDepositCap(uint256),0x171e5e88
changeDepositAddressDG(address),0xb10d8e46
changeDepositAddressNFT(address),0x020a1504
_wormDeposit(uint256),0xaa6c411a
_farmDeposit(uint256),0xc6fa759a
"GetLastDepositBlock(uint256,address)",0xe82d764e
setDepositTimeFactor(uint256),0x4d9f1ee5
updateMaxDeposit(uint256),0x9f0a5c1b
getDepositCap(),0x01a598da
updateDepositBuffer(uint256),0x2a9598da
"zapAndDepositTo(address,uint256,address,uint256)",0xae22b554
"convertDepositFeesToUSDC(address,uint256)",0x7405355d
"swapDepositFeeForETH(address,uint256)",0x43da2e9d
"swapDepositFeeForWmatic(address,uint256)",0x7d90b2f1
"migrateWithDeposit(address,address,uint256,uint256,uint256,uint256,address,uint256)",0x4b05c064
"addLiquidityWithDeposit(address,address,uint256,uint256,uint256,address)",0xb8b86460
"withdrawDeposit(uint256,bool)",0xe7d8e97f
sellerDepositsTokensAndReceivePayment(),0xacc88a01
_beforeDeposit(address),0x9d133f2f
jarDeposit(uint256),0xb4bdc3d9
sigleDepositRug(uint256),0xd281e5f2
setDepositMaximumRate(uint256),0xd16462a2
getMaximumDepositAmount(address),0x0d229e0e
getEarlyDepositEndTimestamp(uint256),0x2af3420e
setToDepositBuffer(uint256),0x4cb313ba
"getDepositValue(uint256,uint256)",0xeefa5af0
"getDaysSinceDeposit(uint256,address)",0xfcd37746
"_getDaysSinceDeposit(uint256,address)",0xb20e1de3
setPauseDeposit(bool),0x107c60e3
getDepositVars(address),0xf9ef3611
hasDeposited(address),0xf2c16e6f
getRecentDeposits(),0xfac89be0
initalDeposit(),0x6ada9869
lotteryDeposit(uint256),0xb99076dd
duelDeposit(),0x5b61823b
betDeposit(uint256),0x6652eeb1
_dimDeposit(uint256),0x4f627565
getTotalUSDHDeposits(),0xc3c02667
getDepositorHALALGain(address),0x36da3b75
getCompoundedUSDHDeposit(address),0x5bf56a56
"setDepositSelector(address,string,bool)",0x00674f63
"getBorrowAmountForDeposit(uint256,uint256,address)",0x04797930
"getDepositAmountForBorrow(uint256,uint256,address)",0x631a3ef8
LiquidityDepositorQueue(address),0xfff9ee87
isLiquidityDepositor(address),0xa1210a2d
isReserveDepositor(address),0x124154ca
liquidityDepositors(uint256),0x8f6a7b57
reserveDepositorQueue(address),0x932cc8c3
reserveDepositors(uint256),0x6b5e40a7
adminDepositReward(uint256),0xef651ae6
"getUserDepositInfo(uint8,address)",0x8aad059e
"batchDepositERC20(uint256[],address[],uint256[])",0x467ab5cf
"batchDepositGHST(uint256[],uint256[])",0xea20c3c6
allDepositIds(uint256),0xc9028aff
maxHedgedDepositAmount(),0x762f3a16
crvDepositor(),0x55f4f1b9
"marginTradeFromDeposit(uint256,uint256,uint256,uint256,uint256,address,address,address,address,bytes)",0x1c5d1da5
"getDepositAmountForBorrow(uint256,uint256,uint256,address)",0x8423acd6
"borrowTokenFromDeposit(uint256,uint256,uint256,uint256,address,address,address,bytes)",0xcfb65bb9
maximumDepositAmount(),0x78abb49b
"swapAndDeposit(uint256,bool,uint256,uint256,address[],bool)",0x7d09e3bc
"addDeposits(address[],uint256[])",0x74bcb219
lastClaimedDepositId(address),0x2805b3ff
"_openDepositMint(address,uint256,uint256,uint256,uint256,bool)",0x2bc32875
liquidityDeposit(),0x418aaf23
tradingDeposit(address),0xdd68c8d1
collectiveWalletDeposit(),0xfe912080
userEscrowDeposit(address),0x828ce299
liquidityPoolDeposit(address),0x970aa0f0
"update_BondDepository(address,address)",0x8c6ff17d
"addAndDepositLP(uint256,uint256,uint256,(uint256,uint256,uint256))",0xa5b6bfc5
"claimAddAndDepositLP(uint256,uint256,uint256,(uint256,uint256,uint256),(uint32[],uint32[],uint256[],bool,bool,uint256,uint256))",0xd76a4795
"claimAndDepositBeans(uint256,(uint32[],uint32[],uint256[],bool,bool,uint256,uint256))",0xf8ac3a0b
"claimAndDepositLP(uint256,(uint32[],uint32[],uint256[],bool,bool,uint256,uint256))",0x3a0463b3
"claimBuyAndDepositBeans(uint256,uint256,(uint32[],uint32[],uint256[],bool,bool,uint256,uint256))",0x65db7b85
"claimConvertAddAndDepositLP(uint256,(uint256,uint256,uint256),uint32[],uint256[],(uint32[],uint32[],uint256[],bool,bool,uint256,uint256))",0x106acf1c
"convertAddAndDepositLP(uint256,(uint256,uint256,uint256),uint32[],uint256[])",0x0ce31127
distributionDepositRatio(),0x717e1cb3
isSameAssetDeposit(),0x9a246643
"batchDepositERCTokenFor(uint256[],address[],address[],uint32[],uint256[])",0x8483e180
setDepositActive(bool),0xc4f0664c
manualDeposit(),0x6ab86dc1
"setMinDepositAmountFor20Token(address,uint256)",0xbc5ff1a5
minDepositAmt20(address),0x7544f001
setMinDepositAmountForTRX(uint256),0x518870b1
minDepositTRX(),0x2fe0c61b
setMinDepositAmountForETH(uint256),0xe02680ad
minDepositETH(),0x2b9c4ede
getUserDepositStable(address),0x3de096fb
getUserDepositHorse(address),0x359c0c18
"getUserDepositHorseInStable(address,uint256)",0xba4516c7
"transmitAndDeposit(uint256[],uint256,uint256,uint256,(uint8,bytes32,bytes32))",0x29d0c8fc
vestingDeposits(address),0xc325a549
GetUserDepositPosition(address),0xd9f05eec
"updateDepositParameters(uint16,uint32[],uint32[])",0xcfaaf474
testSingleDepositWithdraw(uint128),0xb8e7a1ef
testMultipleMintDepositRedeemWithdraw(),0xc122abcb
testFailDepositWithNotEnoughApproval(),0x6db1e3e6
testFailDepositWithNoApproval(),0xe8704f2d
testFailDepositZero(),0xb5b9af13
testFallbackDeposit(),0xb3e769de
testFallbackDeposit(uint256),0x58c998d6
fallbackDeposit(uint256),0xa8aedc44
previewDeposit(uint256),0xef8b30f7
afterDeposit(uint256),0x03c1b26a
"afterDeposit(uint256,uint256)",0x9c30c148
pauseDeposit(bool),0x415855d6
setDepositsDisabled(bool),0xea0cde85
"emitDeposit(uint256,address,uint256)",0xa61c713a
setmaxDepositAmount(uint256),0x004b6cd2
"permitEIP2612AndDepositUnlimited(uint256,uint256,uint8,bytes32,bytes32)",0x00543ed2
mrTotalDeposit(),0x01730a65
Depositors(address),0x02643f07
"eNonIssueDeposits(address,uint256)",0x03031f1f
getPromiseDepositSe(bytes32),0x03770046
"DepositFarm(uint256,uint256)",0x04b92984
"userDeposits(address,bytes32)",0x059d9410
userEthDeposit(address),0x06914e11
exractableAmountsPerDeposits(address),0x07a306ae
"ProceedsDeposited(uint256,address,uint256)",0x07c5b0ee
burnDeposit(string),0x09e54361
isPrincipleDepositor(address),0x0b031d44
isDepositedTokenSale(),0x0c81d511
availDepositShares(uint256),0x0ff1a40d
counterDeposits(),0x10ab7691
lastDepositId(),0x10f811a8
claimLoanDeposit(uint256),0x10f61e66
disableSoloDeposit(),0x125d9f8e
onDeposit(),0x12c93f59
"RegisterDepositor(string,address)",0x13c17d9a
"userDepositMap(uint256,address,uint256)",0x144b1250
"viewCustomerDeposit(address,uint256)",0x147872b5
totalUserDeposit(address),0x14f1737e
getUserStructureDeposits(address),0x16671fe9
"nonNativeDeposit(string,address,uint256)",0x172af517
"Deposit(bytes32,address,uint256)",0x182fa528
delDepositWallet(address),0x1870db6f
totalTokensDepositedByUser(address),0x194493ad
getERC20DepositAddress(),0x19fa44cd
"StakeDeposited(address,uint256,uint256,uint256,uint256)",0x1a325385
maximalDeposit(),0x1d28571f
"getUserDepositsbyToken(address,string)",0x1d9703f6
totalTokensDeposited(),0x1ddb52c3
"investorsToDeposit(address,uint64)",0x1f641335
GetTotalDeposits(),0x1f82c5de
"DepositPendingAdded(uint256,address,uint256)",0x2033bb32
toggleDepositable(bool),0x20794113
getDeposite(),0x21982328
"openDeposit(address,uint256,uint256,uint256,uint256,uint256,uint256)",0x21e484d2
TotalDepositCount(),0x21ebdba7
maxDepositDays(),0x2319bb2a
adjustDepositEnd(uint256),0x2421f8d3
"adminEmergencyWithdrawAccidentallyDepositedTokens(address,uint256,address)",0x241b0b49
"createAndDeposit(address,address,uint256,uint256)",0x244a79d6
"createMultipleDeposits(address[],uint256[],uint256[])",0x24ccf748
"addUserIntraDepositAmount(address,uint256)",0x253791db
"customerDeposit(address,uint256)",0x26f823a2
"ReferralDeposit(address,address,address,uint256,uint256)",0x2859b84c
"isUserDepositedMoreThanAmount(uint256,address)",0x294e4c55
"Deposit(address,uint256,uint256,uint256,uint256,bool,uint256,uint256,uint256,bool,uint256,bool,uint256)",0x29857ab2
claimDeposit(),0x29d07a51
"eveDeposit(address,uint256,uint256)",0x2ab5abbc
"withdrawDepositRewardById(address,uint32)",0x2c7da21b
changeDepositTime(),0x2d94b133
minSystemDepositInAtomicUnits(),0x2ecca5b4
"onEventDeposit(address,uint256)",0x2ecc72a0
"swapKyberAndDeposit(uint8,address,address,uint256,uint256,uint256,address,bytes,bool)",0x30037de5
"wrapEthAndDepositCollateral(address,address,uint256)",0x3036aef8
"Deposited(uint256,uint256,uint256,address,uint256,address,uint8)",0x303f1076
extractableRewardsPerDeposits(address),0x313f1988
assuranceAccount2LastDepositTime(address),0x32a66857
hasPaidDeposit(),0x32dd81f6
"getDepositor(address,address)",0x35858b6c
flashDepositAndWithdrawAllowed(address),0x36c2ce01
"getDepositToken(address,uint256)",0x382dcef6
getDepositTokenLength(address),0x386f2c2f
getDepositDataOfOfferCover(address),0x390e0146
setDepositeMinAmount(uint256),0x39ac58dc
"verifyDepositData(uint48,bytes32)",0x3a2afcd5
"tokenDeposits(address,address)",0x3add0454
getUserAllPoolDeposit(address),0x3cf2fbd2
getStakeTotalDeposited(address),0x3e3037c8
Deposits(address),0x3ee2d7c2
endDepositTime(),0x3ef541b5
updateDepositToken(address),0x3f490f21
"adminTransferDeposit(address,uint256)",0x3fafa911
"wrapEthAndDepositAndLockCollateral(address,address,uint256)",0x3fe67075
mainnetDepositContractAddress(),0x4026896c
vaultDepositDeadlineTime(),0x40278e3b
updateDepositAmounts(),0x40cccf2a
totalDepositors(),0x418f3128
getDepositeMaxAmount(),0x44261ffa
"newTokenDeposit(address,uint256,uint256)",0x44ab1409
maximumDeposits(),0x4642b63d
"batchDeposits(address,uint256)",0x46bd8972
"loopDepositAndBorrowAndWithdraw(address,uint256,address,uint16,uint256)",0x471f580d
totalContractDeposit(),0x48620589
"setDepositOfOfferTakenBack(uint256,uint256[])",0x48dfa208
changeDepositContract(address),0x4919ebda
setDepositeMaxAmount(uint256),0x491c5fe3
totalFixedDeposit(),0x4986094b
getMaxAgeDepositUntilWithdrawable(),0x4a14cd84
segmentDeposit(uint256),0x4ae71a5a
allowDepositor(address),0x4bebd1e7
minDepositBlock(),0x4ca6b71b
getDepositEtherLength(address),0x4e8e5957
calcDepositAmount(uint256),0x4e9694ac
isTrustedDepositContract(address),0x4fcfe7ae
getAccountDeposits(address),0x5081d952
"setDeposit(uint256,address,uint256,uint256,uint256,uint256)",0x54bf24f2
"changeCanDepositStatus(string,bool)",0x558708d9
"CreateDepositAddress(address,address)",0x55c48b58
"getDeposit(address,address,uint256)",0x563170e3
allDeposits(),0x57657081
"SnowflakeDeposit(string,address,uint256)",0x58230231
"UpdateDepositRecordMapping(uint256,uint256,uint256,uint256,uint256,address,bool)",0x5898d883
updateDepositFundings(uint256[]),0x58f1faf6
getRequiredDeposit(),0x58e56db4
totalDepositCap(),0x5db88e85
adminTokenDeposit(uint256),0x5dbafb0a
maximalDepositStart(),0x6189168b
"mintNoDeposit(address,uint256,uint256[3],uint256,uint256,bytes32,bytes)",0x6242f49e
adjustMinDepositPeriod(uint256),0x63d6c138
"DepositIn(address,uint256,uint256)",0x6439bd23
minDepositAmount(),0x645006ca
"ClearedDeposit(address,uint256)",0x65d8ca18
renounceDepositor(),0x66ffd609
vaultDepositEnabled(),0x677ec96a
"viewCustomerDepositByIndex(uint256,uint256)",0x696e3f41
Curator_changeProposalDeposit(uint256),0x6a683639
getUserNumOfDeposits(address),0x6b4b6d0b
checkAddressDeposit(address),0x6cf3f706
"subDepositAmount(address,uint256)",0x6ea94a83
"LogMixerDeposit(bytes32,uint256,address,uint256)",0x6ebc6e88
"WithdrawFromFixedDeposit(uint256,uint256)",0x6f664a9d
investorsDepositedBNB(address),0x71f9de52
"setCustodianDepositAddress(address,string)",0x73e6b0b8
"onPotSwapDeposit(uint256,uint256)",0x74b1d2f7
accTotalDeposit(),0x74da9fd2
"migrateDeposite(address,uint256,uint256)",0x78374e4f
"updateDepositFee(uint256,uint16,bool)",0x7d08d418
"getDepositsTable(uint256,uint256,bool,bool)",0x7e0767eb
getLengthOfTokenAddressesUsedInDeposit(),0x80abc21a
getRecordIndexLengthForGroupMembersIndexerByDepositor(address),0x81ea68fe
totalDepositedTokens(address),0x82d38953
"permitAndDepositDai(address,address,uint256,uint256,bool,uint8,bytes32,bytes32,uint256)",0x8349b64c
getNumberOfDepositors(uint256),0x838ecc8f
FirstDepositTime(),0x84ba34f2
securityDeposited(),0x86ef9a78
"replaceDepositProfileAtIndex(uint32,uint32,string,uint8,address,uint256,uint256,uint256,uint256)",0x87ee9957
allowDeposit(),0x8a4f68b6
changeMinimumDepositBNBAmount(uint256),0x8bb5e069
"withdrawFromDepositRequest(address,address)",0x8d2a8888
"getDepositRequiredForFlowRate(address,int96)",0x8d997f6e
"LogDeposited(address,uint256,uint256)",0x8de097f0
getTokenDeposit(address),0x8edb1a06
"addDepositeAmount(address[],uint256[])",0x902c4a83
"doDeposit(uint256,uint256)",0x90f87f7c
"UserTokenDepositAmountOf(address,address)",0x90f9f746
"marketMakerDeposit(address,address,address,uint48,uint256,uint256,address)",0x92ab2daf
gasDeposit(),0x93afcaf6
dfFinanceDeposits(),0x94595d0e
setCustodianFilDepositAddress(string),0x949a2a7c
takeBackDepositOfCoverOffer(uint256),0x94b85c69
getDaiDeposited(address),0x967c1375
"withdrawCommittedDeposit(address,uint256)",0x989a85b5
DepositWallet(address),0x9b28f9d7
"onDeposit(uint256,address,uint256)",0x9e13d98c
daysSinceInitialDeposit(address),0xa0f93a3c
step3_confirmDeposit(),0xa1a69845
stakeDeposit(uint256),0xa1ad3ab2
acceptContractDepositor(),0xa3d7c749
"isDepositSkiped(address,uint256)",0xa3e7247a
maxWithdrawDeposits(),0xa51d2c8c
"proccessDeposit(address,address,uint256)",0xa6535fd2
totalStakeDepositsLiquidity(),0xa6f268c9
"getDepositWithdrawalUnlockedAt(address,address)",0xa6f75a93
"changeReceivingBenefactorDeposit(address,address)",0xac946b3a
vaultDepositBalanceOf(address),0xaf95b812
"NewDeposit(address,uint256,string)",0xb1c5a3fe
"Deposit(string,address,uint256,string)",0xb20a3585
_addTokenToDepositList(address),0xb5171163
"setCapitalDepositLimit(address[],bool[])",0xb5da681e
_totalDeposit(),0xb8f6e841
frsDeposit(),0xc030bae9
activateCENNZDeposits(),0xc0e8e635
childDeposits(address),0xc18a2780
sponserDeposite(uint256),0xc23121dc
"monthlyDeposit(address,uint256,uint256,uint256,bool)",0xc2809700
HouseDeposited(uint256),0xc2f33d58
"EvDepositPayout(uint256,uint256,uint256,address,uint256,uint256,uint256)",0xc2ff0db6
"withdrawDepositById(address,uint32,uint256,bool)",0xc34e0270
"mintNoDeposit(address,uint256,uint256[2],uint256,uint256,bytes32,bytes)",0xc55b1982
totalDepositOf(address),0xc5d511e1
IncreaseTotalDeposits(uint256),0xc86dde9c
setMinEthDeposit(uint256),0xcafce998
_contractAddressToDepositFunctionSignature(address),0xcb624463
agentDepositToEscrow(uint256),0xcd3fbb81
totalDepositAmount(uint256),0xd24bd56a
"swapAndDeposit(address,address,uint256,uint256,uint256,bytes,address,(uint256,uint256,uint8,bytes32,bytes32))",0xd3454a35
"wrapEthAndDepositAndLockCollateralAndBorrow(address,address,uint256,uint256,uint256)",0xd3fa7e2c
GetRecordIndexFromDepositor(address),0xd4efcbe8
claimedWithdrawalsByOtherChainDepositId(uint256),0xd61860fe
"createDeposit(address,uint256,uint256,address)",0xd7af3c8c
returnUserDepositedAllTime(address),0xd9853763
rctFundDeposit(),0xda1ab187
usdtDeposits(),0xda846893
viewAllDeposits(),0xdd137455
frozenDeposits(address),0xdd513e3c
"OnDepositeReceived(address,uint256)",0xddd64121
"closeStrategyDeposit(uint256,bytes,bool)",0xde4c911f
transferFromDepositorContract(uint256),0xdf3cf5f7
totalDepositedEthBalance(),0xdfc7a6a8
"getTerminationCancelDepositDetails(bytes32,uint256)",0xe0e70cae
updateMaxTokensToDepositWithoutReinvest(uint256),0xe21ac825
setDepositHandler(string),0xe21afe2b
"addDepositors(address[],uint256[],uint256[],address[])",0xe52f53d3
activateDeposits(),0xe5703512
getIsOpenDeposit(),0xe6cd5f9f
"NewDeposit(uint256,address,uint256)",0xe6d83b1e
Deposit_Eth(),0xe8b344df
"addDepositor(address,address)",0xe9de65fd
"Deposit(uint256,address,uint256)",0xeaa18152
principalToDepository(address),0xeae36989
ethDeposits(bytes32),0xebd9c39c
inCaseDeposit(uint256),0xee29705d
"getDepositAmount(uint256,address,uint256)",0xf046af2e
setMaximumDepositsTotal(uint256),0xf0c29935
presaleDeposited(address),0xf14de805
"UpdateDeposit(bytes32,address,uint256,address,uint256)",0xf3b16392
startDepositExit(uint256),0xf5239f64
